"time","x","y","Individual","Group"
5.81,33.82,24.32,24,"Group_37_3"
5.91,32.72,23.21,24,"Group_37_3"
6.01,31.61,22.55,24,"Group_37_3"
6.11,30.73,21.88,24,"Group_37_3"
6.21,29.62,21.44,24,"Group_37_3"
6.31,28.3,21.44,24,"Group_37_3"
6.41,27.41,21.66,24,"Group_37_3"
6.51,26.75,22.33,24,"Group_37_3"
6.61,25.86,22.99,24,"Group_37_3"
6.71,24.98,24.32,24,"Group_37_3"
6.81,23.87,25.86,24,"Group_37_3"
6.91,22.99,27.63,24,"Group_37_3"
7.01,22.55,29.84,24,"Group_37_3"
7.11,22.11,32.27,24,"Group_37_3"
7.21,21.44,35.15,24,"Group_37_3"
7.31,20.78,37.8,24,"Group_37_3"
7.41,19.9,40.45,24,"Group_37_3"
7.51,18.57,43.33,24,"Group_37_3"
7.61,17.46,46.2,24,"Group_37_3"
7.71,15.69,49.07,24,"Group_37_3"
7.81,14.37,51.51,24,"Group_37_3"
7.91,12.82,53.72,24,"Group_37_3"
8.01,11.05,55.48,24,"Group_37_3"
8.11,9.73,57.03,24,"Group_37_3"
8.21,8.4,58.36,24,"Group_37_3"
8.31,7.96,59.46,24,"Group_37_3"
8.41,7.74,60.57,24,"Group_37_3"
8.51,8.18,61.67,24,"Group_37_3"
8.61,9.06,62.78,24,"Group_37_3"
8.71,10.17,63.44,24,"Group_37_3"
8.81,11.27,63.44,24,"Group_37_3"
8.91,12.82,62.78,24,"Group_37_3"
9.01,13.93,61.9,24,"Group_37_3"
9.11,15.25,61.23,24,"Group_37_3"
9.21,16.36,59.69,24,"Group_37_3"
9.31,17.24,57.92,24,"Group_37_3"
9.41,17.91,55.93,24,"Group_37_3"
9.51,18.35,53.72,24,"Group_37_3"
9.61,18.57,51.73,24,"Group_37_3"
9.71,19.45,49.3,24,"Group_37_3"
9.81,20.34,46.64,24,"Group_37_3"
9.91,21.44,44.43,24,"Group_37_3"
10.01,22.99,42,24,"Group_37_3"
10.11,24.32,39.79,24,"Group_37_3"
10.21,25.86,37.8,24,"Group_37_3"
10.31,27.19,35.15,24,"Group_37_3"
10.41,28.3,32.94,24,"Group_37_3"
10.51,28.96,30.51,24,"Group_37_3"
10.61,29.62,28.07,24,"Group_37_3"
10.71,30.28,25.86,24,"Group_37_3"
10.81,30.95,23.43,24,"Group_37_3"
10.91,31.39,21.66,24,"Group_37_3"
11.01,31.39,20.34,24,"Group_37_3"
11.11,30.95,19.45,24,"Group_37_3"
11.21,30.73,18.57,24,"Group_37_3"
11.31,30.28,17.46,24,"Group_37_3"
11.41,29.4,16.58,24,"Group_37_3"
11.51,28.52,15.92,24,"Group_37_3"
11.61,27.63,15.47,24,"Group_37_3"
11.71,27.19,15.92,24,"Group_37_3"
11.81,26.31,16.36,24,"Group_37_3"
11.91,25.42,17.24,24,"Group_37_3"
12.01,24.98,19.67,24,"Group_37_3"
12.11,24.1,22.11,24,"Group_37_3"
12.21,23.21,24.1,24,"Group_37_3"
12.31,22.33,26.75,24,"Group_37_3"
12.41,21.88,29.4,24,"Group_37_3"
12.51,21.44,32.27,24,"Group_37_3"
12.61,21.22,34.93,24,"Group_37_3"
12.71,21.22,38.02,24,"Group_37_3"
12.81,21.44,40.9,24,"Group_37_3"
12.91,22.11,43.77,24,"Group_37_3"
13.01,22.55,46.42,24,"Group_37_3"
13.11,22.55,49.07,24,"Group_37_3"
13.21,21.88,51.95,24,"Group_37_3"
13.31,21.44,54.82,24,"Group_37_3"
13.41,20.78,57.47,24,"Group_37_3"
13.51,20.12,60.13,24,"Group_37_3"
13.61,19.67,62.56,24,"Group_37_3"
13.71,19.9,64.55,24,"Group_37_3"
13.81,20.34,66.76,24,"Group_37_3"
13.91,21.44,68.53,24,"Group_37_3"
14.01,22.77,70.3,24,"Group_37_3"
14.11,24.54,71.84,24,"Group_37_3"
14.21,25.2,72.73,24,"Group_37_3"
14.31,24.98,73.83,24,"Group_37_3"
14.41,25.42,74.5,24,"Group_37_3"
14.51,25.64,74.94,24,"Group_37_3"
14.61,26.53,75.16,24,"Group_37_3"
0.01,56.15,95.05,25,"Group_37_3"
0.08,57.25,94.61,25,"Group_37_3"
0.14,58.14,93.73,25,"Group_37_3"
0.23,59.91,92.4,25,"Group_37_3"
0.33,61.45,91.07,25,"Group_37_3"
0.43,63,90.41,25,"Group_37_3"
0.53,64.11,90.41,25,"Group_37_3"
0.63,65.21,90.85,25,"Group_37_3"
0.73,65.21,90.85,25,"Group_37_3"
0.83,64.77,91.74,25,"Group_37_3"
0.93,63.66,92.18,25,"Group_37_3"
1.03,62.12,91.52,25,"Group_37_3"
1.13,60.57,90.41,25,"Group_37_3"
1.23,58.8,88.86,25,"Group_37_3"
1.33,56.81,87.32,25,"Group_37_3"
1.43,55.04,85.55,25,"Group_37_3"
1.53,53.05,83.78,25,"Group_37_3"
1.63,51.28,81.35,25,"Group_37_3"
1.73,49.52,79.58,25,"Group_37_3"
1.83,47.97,77.59,25,"Group_37_3"
1.93,46.64,75.6,25,"Group_37_3"
2.03,46.2,73.83,25,"Group_37_3"
2.13,45.76,71.84,25,"Group_37_3"
2.23,45.32,69.85,25,"Group_37_3"
2.33,45.32,68.53,25,"Group_37_3"
2.43,45.76,67.64,25,"Group_37_3"
2.53,46.64,66.32,25,"Group_37_3"
2.63,47.08,65.21,25,"Group_37_3"
2.73,47.08,64.77,25,"Group_37_3"
2.83,46.64,63.89,25,"Group_37_3"
2.93,45.98,63,25,"Group_37_3"
3.03,44.87,63,25,"Group_37_3"
3.13,43.33,63.22,25,"Group_37_3"
3.23,41.56,63.89,25,"Group_37_3"
3.33,39.57,64.33,25,"Group_37_3"
3.43,37.58,65.21,25,"Group_37_3"
3.53,36.03,65.87,25,"Group_37_3"
3.63,34.26,66.54,25,"Group_37_3"
3.73,32.72,66.98,25,"Group_37_3"
3.83,31.17,66.98,25,"Group_37_3"
3.93,29.84,66.76,25,"Group_37_3"
4.03,28.52,66.76,25,"Group_37_3"
4.13,27.41,67.2,25,"Group_37_3"
4.23,26.31,67.86,25,"Group_37_3"
4.33,25.2,68.53,25,"Group_37_3"
4.43,24.32,68.97,25,"Group_37_3"
4.53,23.43,69.41,25,"Group_37_3"
4.63,22.33,69.19,25,"Group_37_3"
4.73,21.44,70.07,25,"Group_37_3"
4.83,21,70.74,25,"Group_37_3"
4.93,20.34,71.62,25,"Group_37_3"
5.03,19.9,72.73,25,"Group_37_3"
5.13,19.9,73.17,25,"Group_37_3"
5.23,20.34,74.27,25,"Group_37_3"
5.33,20.78,75.38,25,"Group_37_3"
5.43,21.66,76.04,25,"Group_37_3"
5.53,23.21,76.71,25,"Group_37_3"
5.63,24.76,77.59,25,"Group_37_3"
5.73,26.31,77.37,25,"Group_37_3"
5.83,27.63,77.15,25,"Group_37_3"
5.93,28.52,76.49,25,"Group_37_3"
6.03,30.06,76.04,25,"Group_37_3"
6.13,30.73,75.82,25,"Group_37_3"
6.23,31.17,75.6,25,"Group_37_3"
0,89.09,54.16,26,"Group_37_3"
0.07,88.2,54.38,26,"Group_37_3"
0.13,87.54,54.6,26,"Group_37_3"
0.21,86.43,54.82,26,"Group_37_3"
0.31,84.89,55.48,26,"Group_37_3"
0.41,83.12,55.93,26,"Group_37_3"
0.51,80.69,56.59,26,"Group_37_3"
0.61,78.25,57.47,26,"Group_37_3"
0.71,75.6,58.36,26,"Group_37_3"
0.81,72.51,59.46,26,"Group_37_3"
0.91,69.63,60.57,26,"Group_37_3"
1.01,66.54,61.45,26,"Group_37_3"
1.11,63.22,62.56,26,"Group_37_3"
1.21,59.91,63.66,26,"Group_37_3"
1.31,57.25,65.43,26,"Group_37_3"
1.41,54.38,67.2,26,"Group_37_3"
1.51,52.61,69.41,26,"Group_37_3"
1.61,51.06,71.84,26,"Group_37_3"
1.71,50.18,73.61,26,"Group_37_3"
1.81,50.18,75.38,26,"Group_37_3"
1.91,50.62,77.37,26,"Group_37_3"
2.01,51.73,78.7,26,"Group_37_3"
2.11,52.61,79.58,26,"Group_37_3"
2.21,54.38,80.02,26,"Group_37_3"
2.31,56.37,80.24,26,"Group_37_3"
2.41,58.36,80.46,26,"Group_37_3"
2.51,60.13,80.46,26,"Group_37_3"
2.61,61.67,80.46,26,"Group_37_3"
2.71,63.44,80.69,26,"Group_37_3"
2.81,64.11,80.24,26,"Group_37_3"
2.91,64.99,79.36,26,"Group_37_3"
3.01,64.77,79.36,26,"Group_37_3"
3.11,64.11,78.25,26,"Group_37_3"
3.21,62.78,78.03,26,"Group_37_3"
3.31,61.23,78.03,26,"Group_37_3"
3.41,59.02,78.47,26,"Group_37_3"
3.51,56.81,79.14,26,"Group_37_3"
3.61,54.6,79.58,26,"Group_37_3"
3.71,52.17,79.8,26,"Group_37_3"
3.81,50.18,79.8,26,"Group_37_3"
3.91,48.41,79.8,26,"Group_37_3"
4.01,46.64,79.58,26,"Group_37_3"
4.11,45.1,79.36,26,"Group_37_3"
4.21,43.33,79.8,26,"Group_37_3"
4.31,41.78,80.24,26,"Group_37_3"
4.41,40.23,80.69,26,"Group_37_3"
4.51,38.91,81.35,26,"Group_37_3"
4.61,37.8,82.01,26,"Group_37_3"
4.71,36.47,82.45,26,"Group_37_3"
4.81,35.59,82.67,26,"Group_37_3"
4.91,34.48,82.23,26,"Group_37_3"
5.01,33.16,81.79,26,"Group_37_3"
5.11,31.61,81.57,26,"Group_37_3"
5.21,31.17,81.35,26,"Group_37_3"
5.31,30.28,81.57,26,"Group_37_3"
5.41,29.62,82.01,26,"Group_37_3"
5.51,29.62,82.67,26,"Group_37_3"
5.61,30.28,83.56,26,"Group_37_3"
5.71,31.39,84.22,26,"Group_37_3"
5.81,33.16,84.66,26,"Group_37_3"
5.91,34.93,84.66,26,"Group_37_3"
6.01,36.7,84.22,26,"Group_37_3"
6.11,38.02,83.56,26,"Group_37_3"
6.21,38.91,82.23,26,"Group_37_3"
6.31,39.57,81.13,26,"Group_37_3"
6.41,38.91,79.8,26,"Group_37_3"
6.51,37.8,78.7,26,"Group_37_3"
6.61,36.25,78.25,26,"Group_37_3"
6.71,34.48,78.47,26,"Group_37_3"
6.81,32.94,77.81,26,"Group_37_3"
6.91,31.83,77.81,26,"Group_37_3"
7.01,30.73,77.59,26,"Group_37_3"
7.11,30.28,76.93,26,"Group_37_3"
7.21,29.4,76.26,26,"Group_37_3"
7.31,29.18,75.16,26,"Group_37_3"
7.41,28.74,74.5,26,"Group_37_3"
0,9.06,43.77,27,"Group_37_3"
0.09,9.73,43.55,27,"Group_37_3"
0.19,10.39,43.11,27,"Group_37_3"
0.29,10.83,42.44,27,"Group_37_3"
0.39,11.94,42.66,27,"Group_37_3"
0.49,12.82,43.33,27,"Group_37_3"
0.59,13.71,44.43,27,"Group_37_3"
0.69,14.37,46.2,27,"Group_37_3"
0.79,15.69,47.97,27,"Group_37_3"
0.89,17.02,49.96,27,"Group_37_3"
0.99,18.57,52.17,27,"Group_37_3"
1.09,20.78,54.16,27,"Group_37_3"
1.19,23.43,55.93,27,"Group_37_3"
1.29,25.86,57.25,27,"Group_37_3"
1.39,28.52,58.14,27,"Group_37_3"
1.49,31.39,59.46,27,"Group_37_3"
1.59,34.04,61.01,27,"Group_37_3"
1.69,35.59,62.12,27,"Group_37_3"
1.79,36.7,63.89,27,"Group_37_3"
1.89,36.47,65.87,27,"Group_37_3"
1.99,36.03,67.86,27,"Group_37_3"
2.09,35.15,69.19,27,"Group_37_3"
2.19,33.38,70.07,27,"Group_37_3"
2.29,32.5,70.74,27,"Group_37_3"
0,37.8,87.98,28,"Group_37_3"
0.09,37.58,87.1,28,"Group_37_3"
0.19,37.58,85.11,28,"Group_37_3"
0.29,37.8,82.9,28,"Group_37_3"
0.39,37.36,80.46,28,"Group_37_3"
0.49,36.7,77.81,28,"Group_37_3"
0.59,36.03,74.72,28,"Group_37_3"
0.69,35.37,72.51,28,"Group_37_3"
0.79,34.26,70.52,28,"Group_37_3"
0.89,33.38,69.63,28,"Group_37_3"
0.99,32.27,69.85,28,"Group_37_3"
1.09,31.61,69.41,28,"Group_37_3"
1.19,31.39,69.19,28,"Group_37_3"
0,95.27,55.48,29,"Group_37_3"
0.08,94.83,55.04,29,"Group_37_3"
0.14,94.61,55.26,29,"Group_37_3"
0.23,93.73,54.6,29,"Group_37_3"
0.33,92.62,54.16,29,"Group_37_3"
0.43,91.96,53.94,29,"Group_37_3"
0.53,90.85,53.94,29,"Group_37_3"
0.63,89.53,53.94,29,"Group_37_3"
0.73,87.98,54.38,29,"Group_37_3"
0.83,85.99,55.04,29,"Group_37_3"
0.93,83.78,55.93,29,"Group_37_3"
1.03,81.13,56.59,29,"Group_37_3"
1.13,78.25,57.03,29,"Group_37_3"
1.23,75.16,57.25,29,"Group_37_3"
1.33,72.06,57.47,29,"Group_37_3"
1.43,69.19,57.92,29,"Group_37_3"
1.53,66.54,59.02,29,"Group_37_3"
1.63,64.33,59.91,29,"Group_37_3"
1.73,62.34,61.45,29,"Group_37_3"
1.83,61.01,62.56,29,"Group_37_3"
1.93,60.79,64.55,29,"Group_37_3"
2.03,61.01,66.76,29,"Group_37_3"
2.13,61.23,68.75,29,"Group_37_3"
2.23,61.67,70.96,29,"Group_37_3"
2.33,61.9,72.95,29,"Group_37_3"
2.43,61.9,74.5,29,"Group_37_3"
2.53,61.45,75.6,29,"Group_37_3"
2.63,61.01,76.04,29,"Group_37_3"
2.73,60.57,76.04,29,"Group_37_3"
2.83,59.46,75.6,29,"Group_37_3"
2.93,58.14,74.94,29,"Group_37_3"
3.03,56.81,73.83,29,"Group_37_3"
3.13,55.48,72.73,29,"Group_37_3"
3.23,53.94,71.18,29,"Group_37_3"
3.33,52.39,70.07,29,"Group_37_3"
3.43,50.62,69.19,29,"Group_37_3"
3.53,48.85,68.75,29,"Group_37_3"
3.63,46.86,68.53,29,"Group_37_3"
3.73,44.87,68.09,29,"Group_37_3"
3.83,43.11,67.42,29,"Group_37_3"
3.93,41.56,66.54,29,"Group_37_3"
4.03,40.01,65.65,29,"Group_37_3"
4.13,38.68,65.43,29,"Group_37_3"
4.23,38.02,65.21,29,"Group_37_3"
4.33,36.92,65.65,29,"Group_37_3"
4.43,36.03,66.1,29,"Group_37_3"
4.53,36.03,67.2,29,"Group_37_3"
4.63,36.47,68.75,29,"Group_37_3"
4.73,36.92,70.07,29,"Group_37_3"
4.83,37.14,71.18,29,"Group_37_3"
4.93,36.92,72.29,29,"Group_37_3"
5.03,36.7,73.39,29,"Group_37_3"
5.13,36.47,74.5,29,"Group_37_3"
5.23,36.92,75.6,29,"Group_37_3"
5.33,38.02,76.71,29,"Group_37_3"
5.43,39.79,78.7,29,"Group_37_3"
5.53,41.78,80.02,29,"Group_37_3"
5.63,43.77,80.91,29,"Group_37_3"
5.73,45.54,80.24,29,"Group_37_3"
5.83,46.86,79.36,29,"Group_37_3"
5.93,47.31,78.03,29,"Group_37_3"
6.03,46.64,76.71,29,"Group_37_3"
6.13,45.98,75.16,29,"Group_37_3"
6.23,44.21,74.05,29,"Group_37_3"
6.33,42.44,72.95,29,"Group_37_3"
6.43,40.01,72.29,29,"Group_37_3"
6.53,37.36,71.62,29,"Group_37_3"
6.63,35.15,71.18,29,"Group_37_3"
0,49.07,12.6,30,"Group_37_3"
0.08,48.85,12.82,30,"Group_37_3"
0.18,48.41,13.48,30,"Group_37_3"
0.28,47.53,13.48,30,"Group_37_3"
0.38,46.64,13.93,30,"Group_37_3"
0.48,45.98,14.59,30,"Group_37_3"
0.58,44.65,15.69,30,"Group_37_3"
0.68,43.55,17.02,30,"Group_37_3"
0.78,42.22,19.01,30,"Group_37_3"
0.88,41.34,21.44,30,"Group_37_3"
0.98,40.45,24.1,30,"Group_37_3"
1.08,39.79,26.97,30,"Group_37_3"
1.18,39.35,29.84,30,"Group_37_3"
1.28,39.35,32.72,30,"Group_37_3"
1.38,38.91,35.37,30,"Group_37_3"
1.48,38.46,37.8,30,"Group_37_3"
1.58,37.58,40.01,30,"Group_37_3"
1.68,36.47,41.78,30,"Group_37_3"
1.78,34.93,43.55,30,"Group_37_3"
1.88,33.82,45.32,30,"Group_37_3"
1.98,32.5,46.86,30,"Group_37_3"
2.08,31.39,49.07,30,"Group_37_3"
2.18,30.51,51.06,30,"Group_37_3"
2.28,29.4,53.27,30,"Group_37_3"
2.38,28.96,55.26,30,"Group_37_3"
2.48,28.74,56.59,30,"Group_37_3"
2.58,28.96,57.7,30,"Group_37_3"
2.68,29.84,59.02,30,"Group_37_3"
2.78,31.39,59.46,30,"Group_37_3"
2.88,33.16,59.02,30,"Group_37_3"
2.98,34.71,57.92,30,"Group_37_3"
3.08,35.81,56.59,30,"Group_37_3"
3.18,36.7,54.6,30,"Group_37_3"
3.28,36.03,52.61,30,"Group_37_3"
3.38,35.15,51.06,30,"Group_37_3"
3.48,33.38,49.96,30,"Group_37_3"
3.58,31.17,49.07,30,"Group_37_3"
3.68,28.96,48.19,30,"Group_37_3"
3.78,26.75,47.53,30,"Group_37_3"
3.88,24.76,46.86,30,"Group_37_3"
3.98,23.21,46.2,30,"Group_37_3"
4.08,21.44,45.54,30,"Group_37_3"
4.18,20.56,45.76,30,"Group_37_3"
4.28,19.67,46.42,30,"Group_37_3"
4.38,18.79,47.31,30,"Group_37_3"
4.48,17.91,48.63,30,"Group_37_3"
4.58,17.24,50.4,30,"Group_37_3"
4.68,16.8,52.39,30,"Group_37_3"
4.78,16.14,54.16,30,"Group_37_3"
4.88,15.69,56.15,30,"Group_37_3"
4.98,15.92,57.7,30,"Group_37_3"
5.08,16.36,59.46,30,"Group_37_3"
5.18,17.24,61.45,30,"Group_37_3"
5.28,18.13,63,30,"Group_37_3"
5.38,19.23,64.33,30,"Group_37_3"
5.48,20.34,66.1,30,"Group_37_3"
5.58,21.66,67.86,30,"Group_37_3"
5.68,22.77,68.97,30,"Group_37_3"
5.78,24.1,70.3,30,"Group_37_3"
5.88,25.42,70.3,30,"Group_37_3"
5.98,26.75,70.3,30,"Group_37_3"
6.08,27.85,70.3,30,"Group_37_3"
6.18,28.07,70.74,30,"Group_37_3"
0.01,6.41,47.97,31,"Group_37_3"
0.09,7.52,48.19,31,"Group_37_3"
0.19,8.62,48.85,31,"Group_37_3"
0.29,9.95,49.3,31,"Group_37_3"
0.4,11.72,50.4,31,"Group_37_3"
0.5,13.93,51.28,31,"Group_37_3"
0.6,16.14,52.61,31,"Group_37_3"
0.69,18.57,54.16,31,"Group_37_3"
0.8,21.22,55.93,31,"Group_37_3"
0.89,23.87,57.92,31,"Group_37_3"
1,26.08,60.57,31,"Group_37_3"
1.1,27.85,62.78,31,"Group_37_3"
1.2,28.3,65.43,31,"Group_37_3"
1.29,28.07,67.86,31,"Group_37_3"
1.39,28.3,69.41,31,"Group_37_3"
0,10.61,42,32,"Group_37_3"
0.08,11.27,41.34,32,"Group_37_3"
0.17,12.38,40.67,32,"Group_37_3"
0.27,14.37,40.67,32,"Group_37_3"
0.37,16.8,41.12,32,"Group_37_3"
0.47,19.23,42.44,32,"Group_37_3"
0.57,21.44,43.55,32,"Group_37_3"
0.67,23.21,45.76,32,"Group_37_3"
0.77,24.98,48.41,32,"Group_37_3"
0.87,26.75,51.06,32,"Group_37_3"
0.97,28.3,53.72,32,"Group_37_3"
1.07,29.84,56.81,32,"Group_37_3"
1.17,31.61,59.02,32,"Group_37_3"
1.27,33.16,60.79,32,"Group_37_3"
1.37,35.37,61.45,32,"Group_37_3"
1.47,37.8,61.45,32,"Group_37_3"
1.57,39.13,60.79,32,"Group_37_3"
1.67,39.35,59.91,32,"Group_37_3"
1.77,38.46,58.58,32,"Group_37_3"
1.87,37.58,57.92,32,"Group_37_3"
1.97,35.37,57.47,32,"Group_37_3"
2.07,33.6,57.92,32,"Group_37_3"
2.17,31.39,58.58,32,"Group_37_3"
2.27,29.18,59.46,32,"Group_37_3"
2.37,27.19,60.79,32,"Group_37_3"
2.47,25.2,61.9,32,"Group_37_3"
2.57,23.21,63.44,32,"Group_37_3"
2.67,21.44,64.33,32,"Group_37_3"
2.77,20.12,64.11,32,"Group_37_3"
2.87,18.35,63.89,32,"Group_37_3"
2.97,17.02,63.22,32,"Group_37_3"
3.07,15.25,62.12,32,"Group_37_3"
3.17,14.15,61.23,32,"Group_37_3"
3.27,12.82,60.79,32,"Group_37_3"
3.37,11.72,61.23,32,"Group_37_3"
3.47,11.05,62.12,32,"Group_37_3"
3.57,10.17,63.44,32,"Group_37_3"
3.67,10.17,64.77,32,"Group_37_3"
3.77,10.83,66.76,32,"Group_37_3"
3.87,11.72,68.31,32,"Group_37_3"
3.97,12.82,70.07,32,"Group_37_3"
4.07,14.59,71.62,32,"Group_37_3"
4.17,15.92,73.39,32,"Group_37_3"
4.27,18.13,74.5,32,"Group_37_3"
4.37,20.12,75.82,32,"Group_37_3"
4.47,21.88,77.15,32,"Group_37_3"
4.57,23.87,78.47,32,"Group_37_3"
4.67,25.42,79.36,32,"Group_37_3"
4.77,26.75,80.24,32,"Group_37_3"
4.87,28.3,80.69,32,"Group_37_3"
4.97,30.28,80.69,32,"Group_37_3"
5.07,32.27,80.24,32,"Group_37_3"
5.17,34.04,79.8,32,"Group_37_3"
5.27,35.59,80.02,32,"Group_37_3"
5.37,36.7,80.46,32,"Group_37_3"
5.47,38.02,81.35,32,"Group_37_3"
5.57,38.68,81.79,32,"Group_37_3"
5.67,38.46,82.23,32,"Group_37_3"
5.77,38.24,82.9,32,"Group_37_3"
5.87,37.8,83.12,32,"Group_37_3"
5.97,36.7,82.67,32,"Group_37_3"
6.07,35.37,82.23,32,"Group_37_3"
6.17,34.04,81.13,32,"Group_37_3"
6.27,32.5,80.02,32,"Group_37_3"
6.37,30.51,78.47,32,"Group_37_3"
6.47,28.74,76.71,32,"Group_37_3"
6.57,26.97,75.16,32,"Group_37_3"
6.67,24.98,73.17,32,"Group_37_3"
6.77,22.55,71.4,32,"Group_37_3"
6.87,20.56,69.63,32,"Group_37_3"
6.97,18.79,67.86,32,"Group_37_3"
7.07,17.24,66.54,32,"Group_37_3"
7.17,15.47,64.99,32,"Group_37_3"
7.27,14.15,63.89,32,"Group_37_3"
7.37,12.82,62.12,32,"Group_37_3"
7.47,11.72,60.35,32,"Group_37_3"
7.57,10.83,58.58,32,"Group_37_3"
7.67,9.73,56.37,32,"Group_37_3"
7.77,8.84,54.38,32,"Group_37_3"
7.87,7.96,52.61,32,"Group_37_3"
7.97,7.74,50.4,32,"Group_37_3"
8.07,7.74,47.97,32,"Group_37_3"
8.17,8.18,45.54,32,"Group_37_3"
8.27,8.4,42.88,32,"Group_37_3"
8.37,8.62,40.23,32,"Group_37_3"
8.47,8.84,37.58,32,"Group_37_3"
8.57,9.06,35.37,32,"Group_37_3"
8.67,9.06,33.6,32,"Group_37_3"
8.77,9.06,33.16,32,"Group_37_3"
8.87,9.28,32.94,32,"Group_37_3"
8.97,9.95,32.5,32,"Group_37_3"
9.07,10.61,32.27,32,"Group_37_3"
9.17,11.49,31.61,32,"Group_37_3"
9.27,13.26,30.73,32,"Group_37_3"
9.37,14.81,30.06,32,"Group_37_3"
9.47,17.02,29.18,32,"Group_37_3"
9.57,19.45,28.74,32,"Group_37_3"
9.67,21.88,28.3,32,"Group_37_3"
9.77,24.1,27.63,32,"Group_37_3"
9.87,25.86,27.41,32,"Group_37_3"
9.97,27.19,27.85,32,"Group_37_3"
10.07,28.3,28.96,32,"Group_37_3"
10.17,28.96,29.62,32,"Group_37_3"
10.27,28.74,31.39,32,"Group_37_3"
10.37,28.52,32.94,32,"Group_37_3"
10.47,28.3,34.48,32,"Group_37_3"
10.57,27.85,36.47,32,"Group_37_3"
10.67,27.19,38.68,32,"Group_37_3"
10.77,26.31,40.9,32,"Group_37_3"
10.87,25.86,43.55,32,"Group_37_3"
10.97,25.42,45.98,32,"Group_37_3"
11.07,25.2,48.63,32,"Group_37_3"
11.17,24.98,51.28,32,"Group_37_3"
11.27,24.76,53.94,32,"Group_37_3"
11.37,24.54,56.59,32,"Group_37_3"
11.47,24.54,59.24,32,"Group_37_3"
11.57,24.98,61.9,32,"Group_37_3"
11.67,25.42,64.55,32,"Group_37_3"
11.77,25.64,67.2,32,"Group_37_3"
11.87,25.64,69.41,32,"Group_37_3"
11.97,25.42,70.96,32,"Group_37_3"
12.07,24.54,72.29,32,"Group_37_3"
12.17,23.65,73.17,32,"Group_37_3"
12.27,22.33,73.83,32,"Group_37_3"
12.37,20.78,74.05,32,"Group_37_3"
12.47,19.45,74.27,32,"Group_37_3"
12.57,18.13,74.05,32,"Group_37_3"
12.67,16.8,73.61,32,"Group_37_3"
12.77,16.14,72.73,32,"Group_37_3"
12.87,15.47,72.06,32,"Group_37_3"
12.97,14.81,70.52,32,"Group_37_3"
13.07,14.37,68.97,32,"Group_37_3"
13.17,13.93,66.76,32,"Group_37_3"
13.27,13.48,64.55,32,"Group_37_3"
13.37,13.48,62.12,32,"Group_37_3"
13.47,13.71,59.46,32,"Group_37_3"
13.57,13.71,56.81,32,"Group_37_3"
13.67,13.71,54.16,32,"Group_37_3"
13.77,13.93,51.51,32,"Group_37_3"
13.87,14.59,48.85,32,"Group_37_3"
13.97,15.69,46.42,32,"Group_37_3"
14.07,16.58,43.99,32,"Group_37_3"
14.17,17.02,41.56,32,"Group_37_3"
14.27,17.68,38.91,32,"Group_37_3"
14.37,17.91,36.47,32,"Group_37_3"
14.47,17.68,34.93,32,"Group_37_3"
14.57,17.24,33.38,32,"Group_37_3"
14.67,16.58,32.05,32,"Group_37_3"
14.77,16.58,31.17,32,"Group_37_3"
14.87,16.14,30.06,32,"Group_37_3"
14.97,15.25,29.18,32,"Group_37_3"
15.07,14.59,28.74,32,"Group_37_3"
15.17,14.37,28.74,32,"Group_37_3"
15.27,13.71,28.74,32,"Group_37_3"
15.37,13.26,29.18,32,"Group_37_3"
15.47,12.6,30.06,32,"Group_37_3"
15.57,12.82,30.95,32,"Group_37_3"
15.67,13.48,32.27,32,"Group_37_3"
15.77,14.15,33.82,32,"Group_37_3"
15.87,14.81,36.03,32,"Group_37_3"
15.97,15.69,38.02,32,"Group_37_3"
16.07,16.58,40.23,32,"Group_37_3"
16.17,17.68,42.44,32,"Group_37_3"
16.27,19.01,45.1,32,"Group_37_3"
16.37,20.12,47.53,32,"Group_37_3"
16.47,21.22,49.96,32,"Group_37_3"
16.57,22.33,52.39,32,"Group_37_3"
16.67,23.43,55.04,32,"Group_37_3"
16.77,24.32,57.7,32,"Group_37_3"
16.87,24.76,59.69,32,"Group_37_3"
16.97,24.1,61.9,32,"Group_37_3"
17.07,23.43,64.11,32,"Group_37_3"
17.17,22.33,65.87,32,"Group_37_3"
17.27,21.22,67.86,32,"Group_37_3"
17.37,20.12,70.07,32,"Group_37_3"
17.47,19.23,72.51,32,"Group_37_3"
17.57,18.35,74.72,32,"Group_37_3"
17.67,17.68,76.93,32,"Group_37_3"
17.77,17.02,78.47,32,"Group_37_3"
17.87,17.02,80.69,32,"Group_37_3"
17.97,17.46,82.9,32,"Group_37_3"
18.07,18.79,84.89,32,"Group_37_3"
18.17,19.9,86.21,32,"Group_37_3"
18.27,21.66,87.54,32,"Group_37_3"
18.37,23.87,88.2,32,"Group_37_3"
18.47,26.08,88.2,32,"Group_37_3"
18.57,28.3,87.98,32,"Group_37_3"
18.67,30.95,87.54,32,"Group_37_3"
18.77,32.94,86.65,32,"Group_37_3"
18.87,34.93,85.55,32,"Group_37_3"
18.97,36.47,83.78,32,"Group_37_3"
19.07,37.36,82.01,32,"Group_37_3"
19.17,37.36,80.46,32,"Group_37_3"
19.27,36.92,78.47,32,"Group_37_3"
19.37,36.25,76.49,32,"Group_37_3"
19.47,35.15,74.27,32,"Group_37_3"
19.57,34.04,72.06,32,"Group_37_3"
